step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
164,PAYMENT,10194.7,C253839047,0.0,0.0,M1921199611,0.0,0.0,0,0
20,CASH_OUT,91867.25,C1333295719,202557.0,110689.75,C797221074,104691.94,196559.19,0,0
687,TRANSFER,32615.11,C818990943,0.0,0.0,C1905020502,768487.17,801102.28,0,0
307,PAYMENT,20130.66,C117656106,127954.19,107823.52,M587542706,0.0,0.0,0,0
228,CASH_IN,28993.22,C12631054,5135957.66,5164950.87,C1200315809,497771.24,468778.02,0,0
210,CASH_IN,107970.38,C619756743,20624.0,128594.38,C2026017241,1031520.66,911848.21,0,0
297,CASH_IN,152071.38,C983192886,21080.0,173151.38,C107481524,44268.76,0.0,0,0
14,PAYMENT,2640.37,C1962465282,18917.0,16276.63,M1527419306,0.0,0.0,0,0
236,CASH_OUT,121764.28,C2011889380,152665.0,30900.72,C1330190702,434004.32,555768.61,0,0
378,CASH_OUT,156266.68,C1617269968,0.0,0.0,C709390498,3638842.17,3795108.85,0,0
38,CASH_OUT,80526.56,C2009288559,126712.69,46186.13,C1258121225,390196.84,470723.41,0,0
139,CASH_IN,98138.84,C756298662,5307605.02,5405743.87,C2032584840,6052704.0,5954565.16,0,0
138,TRANSFER,361577.62,C592360011,111506.0,0.0,C423886236,97554.47,459132.09,0,0
380,CASH_OUT,227055.0,C1078426203,11491.0,0.0,C1064836403,0.0,227055.0,0,0
208,PAYMENT,21289.2,C86624729,0.0,0.0,M1002868586,0.0,0.0,0,0
282,CASH_OUT,97568.72,C95009673,5763.0,0.0,C554987925,5129746.33,5227315.05,0,0
10,PAYMENT,14718.18,C2023673314,0.0,0.0,M1330695217,0.0,0.0,0,0
7,PAYMENT,437.52,C370430372,40472.0,40034.48,M855657957,0.0,0.0,0,0
254,CASH_OUT,611785.86,C692326459,20797.0,0.0,C1903571187,628739.29,1240525.15,0,0
161,PAYMENT,19417.34,C47747344,0.0,0.0,M1111530251,0.0,0.0,0,0
18,CASH_IN,233826.39,C1822614916,22906727.65,23140554.05,C1420439449,690719.09,456892.7,0,0
356,PAYMENT,4851.14,C803887246,7037.0,2185.86,M64591233,0.0,0.0,0,0
163,CASH_OUT,167724.55,C161929925,0.0,0.0,C389084886,2573021.73,2740746.28,0,0
40,PAYMENT,19017.14,C129640045,264885.0,245867.86,M1150330912,0.0,0.0,0,0
140,PAYMENT,4810.54,C457736487,0.0,0.0,M409847561,0.0,0.0,0,0
9,CASH_IN,160066.05,C1415510932,106642.0,266708.05,C1823668914,120197.97,0.0,0,0
347,CASH_IN,39485.39,C1912369186,2510856.0,2550341.39,C1123159017,280731.98,241246.59,0,0
297,CASH_OUT,23571.18,C450389218,11709.0,0.0,C1534535581,0.0,23571.18,0,0
236,PAYMENT,9779.33,C194377440,0.0,0.0,M1601075349,0.0,0.0,0,0
252,CASH_OUT,123147.19,C1754200150,154.0,0.0,C493044859,0.0,123147.19,0,0
13,CASH_OUT,190743.98,C1386022987,40750.0,0.0,C1115706890,0.0,613879.96,0,0
402,TRANSFER,1267397.63,C2142703220,44479.0,0.0,C672293837,0.0,1267397.63,0,0
19,PAYMENT,7748.51,C1181833668,211444.36,203695.85,M1346286011,0.0,0.0,0,0
565,PAYMENT,32162.73,C111996432,33925.0,1762.27,M1169883362,0.0,0.0,0,0
256,CASH_OUT,46586.98,C2038295020,103874.0,57287.02,C556517032,541955.35,588542.33,0,0
355,CASH_OUT,386744.0,C890544968,0.0,0.0,C1312449045,3722729.09,4109473.09,0,0
131,CASH_OUT,28832.21,C1956084979,2225.0,0.0,C2067077384,23896.94,52729.15,0,0
130,CASH_OUT,29119.99,C426323941,0.0,0.0,C531072524,156565.01,185685.0,0,0
161,PAYMENT,14844.25,C1401989605,4359.85,0.0,M1688060693,0.0,0.0,0,0
301,CASH_OUT,388694.48,C1777099150,2878.0,0.0,C1693745114,619233.28,1007927.76,0,0
236,CASH_OUT,28468.98,C1604931290,469.0,0.0,C1059828769,3283708.02,3312177.0,0,0
370,PAYMENT,5372.34,C1841413060,11551.0,6178.66,M1410241384,0.0,0.0,0,0
305,PAYMENT,20341.31,C1867001249,14814.61,0.0,M1903883630,0.0,0.0,0,0
201,PAYMENT,3315.03,C207155351,33387.0,30071.97,M773749095,0.0,0.0,0,0
163,CASH_OUT,59873.92,C2033997366,0.0,0.0,C1597189552,662398.9,722272.82,0,0
372,CASH_OUT,309234.98,C1402471408,0.0,0.0,C1697751623,2471671.87,2780906.85,0,0
372,TRANSFER,407998.03,C233923645,68061.62,0.0,C1945919628,14582154.09,14990152.12,0,0
227,CASH_IN,99156.53,C464784089,11178613.02,11277769.55,C1659288215,823068.29,1218191.96,0,0
40,CASH_IN,16297.07,C2147055353,20113.0,36410.07,C754662778,101072.29,84775.22,0,0
322,TRANSFER,513072.85,C272372397,0.0,0.0,C2140278601,1018470.31,1531543.16,0,0
187,CASH_OUT,241992.48,C1731870501,49724.0,0.0,C166490033,848044.2,1090036.68,0,0
160,CASH_OUT,161141.78,C368665200,0.0,0.0,C1495976012,260555.55,421697.33,0,0
403,CASH_OUT,152183.73,C282460011,26850.0,0.0,C1670549488,1187276.97,1339460.7,0,0
258,TRANSFER,477996.59,C141939301,21110.0,0.0,C504052748,0.0,477996.59,0,0
522,TRANSFER,1445809.03,C355656060,69.0,0.0,C1423003075,9348210.22,10794019.25,0,0
329,PAYMENT,21452.82,C454090106,0.0,0.0,M434464671,0.0,0.0,0,0
20,PAYMENT,9377.76,C1762025690,0.0,0.0,M861547962,0.0,0.0,0,0
260,PAYMENT,4572.35,C1745248756,20338.0,15765.65,M1726750464,0.0,0.0,0,0
283,CASH_OUT,4805.05,C2087463750,0.0,0.0,C2024348755,32050.22,36855.27,0,0
378,CASH_IN,25663.24,C105973755,13674358.3,13700021.54,C1866879221,1245531.89,1219868.66,0,0
143,PAYMENT,2312.63,C1330578786,0.0,0.0,M490803105,0.0,0.0,0,0
16,PAYMENT,35606.53,C254173477,0.0,0.0,M123352698,0.0,0.0,0,0
298,CASH_OUT,492859.09,C1777954787,82547.0,0.0,C1000443884,154026.31,646885.4,0,0
161,CASH_OUT,492768.86,C1993110063,86858.0,0.0,C1855182552,1095823.46,1588592.32,0,0
131,PAYMENT,41978.08,C532664568,21738.63,0.0,M2125469292,0.0,0.0,0,0
132,CASH_OUT,291112.06,C1414836027,763.0,0.0,C735641810,1122327.41,1413439.47,0,0
137,PAYMENT,2287.17,C1942885573,0.0,0.0,M918260246,0.0,0.0,0,0
256,CASH_OUT,30065.78,C335601149,0.0,0.0,C1464075600,46763.47,76829.25,0,0
333,CASH_OUT,263971.78,C391049438,0.0,0.0,C1598414571,1280113.87,1544085.66,0,0
142,PAYMENT,11806.02,C1652624217,60746.78,48940.76,M43747063,0.0,0.0,0,0
256,PAYMENT,6936.02,C76931126,50347.0,43410.98,M921561549,0.0,0.0,0,0
227,CASH_OUT,11240.48,C1668606851,0.0,0.0,C817187204,925636.65,936877.13,0,0
212,PAYMENT,5382.85,C1169926045,49967.0,44584.15,M414232915,0.0,0.0,0,0
191,CASH_OUT,159618.69,C1105767230,0.0,0.0,C2068302801,3897969.46,4057588.15,0,0
212,CASH_OUT,120640.79,C642631228,584309.0,463668.21,C974230694,1000644.35,1121285.14,0,0
251,PAYMENT,53004.11,C1392490398,50276.0,0.0,M1753304457,0.0,0.0,0,0
278,CASH_OUT,146600.27,C646583344,88711.0,0.0,C1506339960,320946.25,467546.52,0,0
162,CASH_IN,40992.11,C660890524,5059919.85,5100911.96,C68825486,957445.49,916453.37,0,0
202,CASH_IN,426032.35,C886229117,337703.29,763735.65,C673589030,491654.94,65622.58,0,0
179,CASH_IN,4296.88,C991033178,6221189.03,6225485.9,C1475593328,688542.63,684245.76,0,0
212,PAYMENT,14942.83,C989670912,52188.0,37245.17,M1695424912,0.0,0.0,0,0
46,CASH_IN,99652.88,C1507728094,9462354.66,9562007.54,C1146832806,503540.39,403887.51,0,0
134,PAYMENT,38993.43,C724444139,17294.0,0.0,M2064974798,0.0,0.0,0,0
37,CASH_OUT,151491.8,C2068670311,0.0,0.0,C790996718,263584.73,415076.53,0,0
308,CASH_IN,27796.43,C1996383705,8422911.91,8450708.34,C672926869,140245.59,112449.16,0,0
211,TRANSFER,871942.48,C847361230,0.0,0.0,C176773303,1061295.17,1933237.65,0,0
332,CASH_IN,217209.99,C1627209145,7581754.27,7798964.26,C369529485,320902.6,103692.62,0,0
20,CASH_OUT,67716.28,C1804347430,0.0,0.0,C856409400,413734.93,481451.21,0,0
299,CASH_OUT,74941.76,C1622838686,225.0,0.0,C1066653875,0.0,74941.76,0,0
279,CASH_OUT,60102.95,C91872171,53010.0,0.0,C48805959,7875.8,67978.75,0,0
130,PAYMENT,12099.95,C1977526874,0.0,0.0,M996454772,0.0,0.0,0,0
399,PAYMENT,33572.7,C618688445,49055.0,15482.3,M597038513,0.0,0.0,0,0
326,CASH_OUT,32706.32,C899170606,25219.0,0.0,C577106614,2055728.84,2088435.16,0,0
162,PAYMENT,16995.37,C1014426565,41908.0,24912.63,M845044287,0.0,0.0,0,0
133,CASH_OUT,143717.05,C704320428,0.0,0.0,C996777405,1513647.93,1657364.98,0,0
154,PAYMENT,5746.73,C1680639910,4124.4,0.0,M1081795998,0.0,0.0,0,0
373,CASH_IN,128525.82,C1739633741,8381783.66,8510309.47,C319735511,230139.13,101613.32,0,0
256,CASH_IN,82950.36,C288326773,2951316.9,3034267.27,C1231854615,90622.48,7672.11,0,0
347,CASH_IN,320830.12,C1777979777,2860607.33,3181437.45,C995911260,6857834.41,6537004.29,0,0
142,PAYMENT,8280.95,C1578120005,103981.13,95700.18,M1598671677,0.0,0.0,0,0
379,PAYMENT,1119.79,C1060432308,158467.98,157348.19,M970236057,0.0,0.0,0,0
321,CASH_OUT,108393.79,C674955846,10925.0,0.0,C1989296371,0.0,108393.79,0,0
307,PAYMENT,21370.85,C1446493019,2559.0,0.0,M1283262363,0.0,0.0,0,0
211,PAYMENT,2200.9,C1403510555,248708.49,246507.6,M1168556848,0.0,0.0,0,0
235,PAYMENT,6183.08,C252305940,709.0,0.0,M2049008038,0.0,0.0,0,0
273,CASH_IN,16883.69,C758025786,69396.0,86279.69,C2142244135,0.0,0.0,0,0
275,CASH_IN,291499.48,C555072931,4720349.36,5011848.84,C1219841220,4238070.87,3946571.4,0,0
235,PAYMENT,12978.86,C1464665712,217364.0,204385.14,M134707399,0.0,0.0,0,0
379,CASH_OUT,160088.64,C533341436,2454.0,0.0,C1861624759,0.0,160088.64,0,0
306,CASH_OUT,394544.23,C1794960989,152126.0,0.0,C630487103,1830573.48,2225117.71,0,0
257,CASH_IN,365462.42,C241137027,1211690.79,1577153.22,C440919149,2582296.45,2216834.02,0,0
16,CASH_IN,3010.95,C1817455170,2820798.57,2823809.52,C884572905,130287.77,127276.82,0,0
350,PAYMENT,14928.34,C247094597,65249.68,50321.35,M2032092303,0.0,0.0,0,0
369,CASH_OUT,165321.39,C760656548,0.0,0.0,C1212890698,1860794.24,2026115.63,0,0
188,CASH_OUT,8298.34,C761967097,0.0,0.0,C1782334244,567857.2,576155.54,0,0
34,TRANSFER,621157.14,C1271452975,18473.0,0.0,C1722338636,0.0,621157.14,0,0
286,PAYMENT,3564.29,C1044671386,21022.0,17457.71,M1872411175,0.0,0.0,0,0
335,PAYMENT,2950.17,C366925442,11304.0,8353.83,M2028640665,0.0,0.0,0,0
252,PAYMENT,25992.34,C1428959006,252111.39,226119.06,M1041476814,0.0,0.0,0,0
308,PAYMENT,11854.14,C1815158713,0.0,0.0,M1437063226,0.0,0.0,0,0
307,CASH_OUT,75684.77,C1675803510,22967.0,0.0,C1856700290,71764.77,147449.54,0,0
235,TRANSFER,379882.08,C640067165,0.0,0.0,C1616399870,839436.49,1219318.57,0,0
205,CASH_OUT,170559.44,C2070460699,0.0,0.0,C1900613605,313166.85,483726.29,0,0
322,PAYMENT,9031.53,C646486436,0.0,0.0,M1782210264,0.0,0.0,0,0
356,CASH_OUT,14014.74,C689215910,0.0,0.0,C1071037287,270230.64,284245.38,0,0
400,CASH_IN,243931.48,C730484682,21026.0,264957.48,C838880631,226289.71,0.0,0,0
396,PAYMENT,19659.15,C897356309,0.0,0.0,M705022358,0.0,0.0,0,0
301,CASH_OUT,432732.15,C1010387553,21923.0,0.0,C1623396935,0.0,432732.15,0,0
373,PAYMENT,20357.44,C1903368638,42471.29,22113.85,M54792406,0.0,0.0,0,0
154,CASH_OUT,35951.49,C1986596639,0.0,0.0,C2033049104,1648417.06,1684368.55,0,0
14,PAYMENT,13346.98,C267038232,936624.04,923277.06,M1554419179,0.0,0.0,0,0
349,PAYMENT,40648.59,C2006602424,348.0,0.0,M1672579907,0.0,0.0,0,0
235,CASH_IN,29869.29,C794952656,17528062.34,17557931.63,C1945083429,899256.02,869386.73,0,0
180,PAYMENT,4978.63,C1664482907,0.0,0.0,M1346441378,0.0,0.0,0,0
326,PAYMENT,27841.59,C1494397995,0.0,0.0,M2118051301,0.0,0.0,0,0
304,CASH_IN,196871.14,C1121215801,419091.0,615962.14,C321017940,129430.7,0.0,0,0
184,CASH_OUT,78756.17,C1328719246,21880.0,0.0,C215168104,352890.67,431646.85,0,0
358,CASH_IN,316252.47,C1741092286,5393507.31,5709759.78,C573786029,1409998.77,1093746.3,0,0
282,CASH_IN,70692.19,C754215526,535828.0,606520.19,C2068992468,207013.71,136321.52,0,0
402,PAYMENT,2540.19,C449979708,179338.74,176798.55,M1631855423,0.0,0.0,0,0
259,CASH_OUT,160983.7,C396577486,45094.0,0.0,C217658483,1902353.26,2063336.96,0,0
227,CASH_OUT,388561.57,C1501450808,0.0,0.0,C1371848092,1565998.58,1954560.15,0,0
396,CASH_OUT,42733.81,C444785794,0.0,0.0,C1645002264,13625635.38,13668369.19,0,0
155,CASH_OUT,323605.12,C1938785993,52001.0,0.0,C685052559,446465.19,770070.31,0,0
328,PAYMENT,14674.29,C1776469989,3659.0,0.0,M390766098,0.0,0.0,0,0
233,CASH_OUT,182727.58,C562455112,31800.0,0.0,C716116969,8247866.39,8430593.97,0,0
493,TRANSFER,3359597.42,C1107773506,100442.0,0.0,C1156704981,0.0,3359597.42,0,0
35,DEBIT,462.8,C1196493509,46086.0,45623.2,C1990717587,1051955.95,1052418.75,0,0
35,CASH_OUT,79924.32,C1959307645,0.0,0.0,C2125792940,231448.98,311373.31,0,0
181,CASH_OUT,280405.01,C325100670,0.0,0.0,C334437009,7524221.84,7804626.85,0,0
400,PAYMENT,7488.99,C1693011864,139164.59,131675.59,M60021654,0.0,0.0,0,0
189,PAYMENT,11633.42,C164794669,60168.0,48534.58,M502071610,0.0,0.0,0,0
131,TRANSFER,1538234.14,C53908116,1050.0,0.0,C2103373143,0.0,1538234.14,0,0
234,PAYMENT,35107.9,C1468570488,0.0,0.0,M1636944331,0.0,0.0,0,0
280,PAYMENT,8929.8,C1333687182,6195.34,0.0,M468772123,0.0,0.0,0,0
8,PAYMENT,7057.88,C1673417533,0.0,0.0,M1494926351,0.0,0.0,0,0
15,PAYMENT,30269.62,C436206046,0.0,0.0,M221890750,0.0,0.0,0,0
155,PAYMENT,23045.64,C1457116480,240866.18,217820.54,M925276440,0.0,0.0,0,0
280,CASH_OUT,305120.98,C980416921,0.0,0.0,C1142903001,1172212.87,1477333.85,0,0
135,CASH_OUT,105675.34,C1241675781,0.0,0.0,C1541677311,134035.05,239710.39,0,0
11,TRANSFER,6222.74,C555407069,0.0,0.0,C553034816,357173.92,460151.81,0,0
327,PAYMENT,12945.58,C1724678011,0.0,0.0,M446136819,0.0,0.0,0,0
401,CASH_OUT,232959.6,C391814048,696515.64,463556.04,C1904000626,317273.58,550233.18,0,0
19,CASH_OUT,324070.96,C1013429079,6462.0,0.0,C849184846,0.0,128004.81,0,0
186,CASH_OUT,280134.41,C1530410513,0.0,0.0,C1058733272,1462741.62,1742876.02,0,0
283,PAYMENT,3903.93,C1683674627,20013.0,16109.07,M1567902708,0.0,0.0,0,0
162,PAYMENT,431.13,C852969244,0.0,0.0,M1027347580,0.0,0.0,0,0
154,CASH_IN,8691.18,C690656272,29230387.95,29239079.13,C660827718,3594294.75,3585603.57,0,0
298,CASH_OUT,336904.74,C1035838634,0.0,0.0,C252571360,5681307.38,6018212.13,0,0
283,PAYMENT,17419.16,C1085170099,38359.12,20939.96,M1287176829,0.0,0.0,0,0
231,CASH_OUT,25774.63,C58770285,259.0,0.0,C407799385,311105.68,336880.31,0,0
351,PAYMENT,13699.5,C1448382956,27452.0,13752.5,M606769977,0.0,0.0,0,0
350,TRANSFER,970126.43,C676608832,0.0,0.0,C1611662122,4007544.76,4977671.19,0,0
321,PAYMENT,7716.92,C1293503870,0.0,0.0,M1539430121,0.0,0.0,0,0
183,CASH_IN,78319.12,C1886675525,1722461.78,1800780.89,C53616146,768892.46,565691.51,0,0
184,CASH_OUT,42284.31,C1447166626,10482.0,0.0,C643840405,54164.36,96448.67,0,0
163,CASH_IN,186169.9,C642789026,11912.0,198081.9,C1062990251,0.0,0.0,0,0
351,PAYMENT,4703.04,C298728864,0.0,0.0,M2111617450,0.0,0.0,0,0
299,PAYMENT,837.3,C2091087811,0.0,0.0,M956657219,0.0,0.0,0,0
370,PAYMENT,12094.57,C2112379641,288857.01,276762.45,M1687039530,0.0,0.0,0,0
21,PAYMENT,739.71,C2063241220,24435.0,23695.29,M268973204,0.0,0.0,0,0
335,CASH_OUT,76663.33,C315149465,43889.0,0.0,C50755480,449994.19,526657.52,0,0
672,TRANSFER,330756.72,C2036720607,330756.72,0.0,C2048695496,0.0,0.0,1,0
162,CASH_IN,154912.96,C1277882248,20206.0,175118.96,C1853661928,7705067.55,7550154.59,0,0
326,CASH_OUT,344816.57,C882131758,36158.0,0.0,C966513518,162446.65,507263.22,0,0
9,PAYMENT,1125.21,C638147750,0.0,0.0,M97800903,0.0,0.0,0,0
347,CASH_OUT,91215.68,C488663982,43159.0,0.0,C653153335,0.0,91215.68,0,0
180,TRANSFER,818805.34,C972085285,0.0,0.0,C703801921,2969430.18,3788235.52,0,0
256,PAYMENT,8793.92,C1903548259,313515.14,304721.22,M372415459,0.0,0.0,0,0
686,PAYMENT,12179.99,C1803900980,597818.0,585638.01,M28825367,0.0,0.0,0,0
399,CASH_IN,211607.77,C363237017,16211577.73,16423185.5,C344277602,881316.74,669708.97,0,0
493,CASH_OUT,27793.66,C1758221271,0.0,0.0,C749916739,206214.04,234007.7,0,0
163,CASH_IN,135564.42,C930866178,54783.0,190347.42,C1942221275,1484479.33,1348914.91,0,0
380,TRANSFER,853503.44,C1763186321,0.0,0.0,C1000610515,8575838.01,9429341.45,0,0
395,CASH_OUT,182442.3,C1319002906,28334.0,0.0,C1952206077,10772.45,193214.74,0,0
282,PAYMENT,4683.83,C228451487,24880.89,20197.06,M2108290094,0.0,0.0,0,0
304,PAYMENT,13436.93,C2097913132,143038.0,129601.07,M240307156,0.0,0.0,0,0
261,PAYMENT,5555.3,C91639655,0.0,0.0,M2102929356,0.0,0.0,0,0
393,CASH_OUT,480180.26,C518789635,50210.0,0.0,C1409494084,117792.16,597972.42,0,0
178,CASH_OUT,110287.92,C145382393,0.0,0.0,C276929686,1119974.05,1230261.97,0,0
400,PAYMENT,8421.03,C521359379,106288.0,97866.97,M721461660,0.0,0.0,0,0
585,CASH_OUT,54246.82,C269688814,0.0,0.0,C45909490,318092.33,372339.15,0,0
136,CASH_IN,317519.55,C287123851,8528.0,326047.55,C1231719789,2330891.31,2013371.75,0,0
17,CASH_OUT,321206.89,C937224938,0.0,0.0,C2061011390,8623001.34,8944208.23,0,0
348,CASH_OUT,175064.26,C1127157918,0.0,0.0,C1899518300,987519.77,1162584.03,0,0
208,CASH_IN,204718.77,C896541456,341519.74,546238.51,C1528313709,5177346.69,4972627.92,0,0
297,PAYMENT,7815.36,C1573409332,12478.0,4662.64,M339048993,0.0,0.0,0,0
164,PAYMENT,9580.52,C1070049418,109164.12,99583.61,M995075622,0.0,0.0,0,0
187,PAYMENT,16860.39,C149681940,135.0,0.0,M265731574,0.0,0.0,0,0
227,PAYMENT,2690.67,C1798806138,20428.0,17737.33,M1654839878,0.0,0.0,0,0
399,CASH_IN,68750.34,C145973929,17118765.55,17187515.89,C1063035914,499529.62,430779.28,0,0
179,PAYMENT,32947.54,C991117687,0.0,0.0,M1213250208,0.0,0.0,0,0
12,PAYMENT,7248.65,C1795635430,701415.45,694166.8,M2059388499,0.0,0.0,0,0
359,PAYMENT,11487.19,C115317747,29990.08,18502.9,M370667171,0.0,0.0,0,0
233,CASH_OUT,135033.1,C299174439,0.0,0.0,C66569646,192579.31,327612.41,0,0
349,PAYMENT,35724.71,C343382389,33930.0,0.0,M1291905960,0.0,0.0,0,0
140,CASH_OUT,469773.31,C1155699464,41189.0,0.0,C713989900,0.0,469773.31,0,0
301,CASH_OUT,92082.34,C1803620588,23021.0,0.0,C300868914,158198.96,250281.3,0,0
225,CASH_OUT,195807.75,C1882429394,39819.0,0.0,C1453383035,773624.04,969431.79,0,0
327,PAYMENT,18691.93,C868620058,0.0,0.0,M989593768,0.0,0.0,0,0
305,TRANSFER,7413746.52,C1643805659,0.0,0.0,C301985750,20000000.0,27413746.52,0,0
34,CASH_IN,7447.53,C1686851784,5868342.59,5875790.12,C1231362114,122042.05,114594.52,0,0
12,CASH_OUT,74387.45,C1199317435,0.0,0.0,C1471659293,883095.32,1102844.34,0,0
280,CASH_OUT,211036.33,C445875441,702.0,0.0,C476310206,167624.88,378661.22,0,0
403,PAYMENT,1540.36,C492190124,20713.0,19172.64,M2070068423,0.0,0.0,0,0
156,CASH_OUT,29257.47,C1668659178,14879.0,0.0,C279960149,538270.41,915859.43,0,0
403,CASH_OUT,61591.58,C499518658,1070.0,0.0,C1483679571,52569.36,114160.94,0,0
159,TRANSFER,335610.28,C2036727349,0.0,0.0,C629677508,358945.85,694556.13,0,0
307,CASH_IN,86506.6,C1539713864,561386.23,647892.83,C1030500241,2644002.72,2557496.12,0,0
9,CASH_OUT,260628.47,C808138012,10026.0,0.0,C1479813516,0.0,260628.47,0,0
205,CASH_IN,218699.96,C942394779,29905.0,248604.96,C369540617,0.0,0.0,0,0
380,CASH_OUT,293911.67,C385072040,10738.0,0.0,C629756512,0.0,293911.67,0,0
649,PAYMENT,6094.61,C441441527,0.0,0.0,M1330060912,0.0,0.0,0,0
283,CASH_OUT,226099.32,C554460799,22085.0,0.0,C144544838,50502.99,276602.3,0,0
331,CASH_OUT,298257.84,C1710537690,26936.0,0.0,C969989254,2302044.17,2600302.01,0,0
324,CASH_OUT,386796.89,C431519727,0.0,0.0,C1241261398,7500253.17,7887050.06,0,0
325,PAYMENT,21729.56,C1804852482,90264.0,68534.44,M545031505,0.0,0.0,0,0
279,TRANSFER,169265.07,C425296443,0.0,0.0,C1463972396,446361.14,615626.21,0,0
251,CASH_OUT,78454.26,C90060397,27344.0,0.0,C1488231549,0.0,78454.26,0,0
234,PAYMENT,11171.63,C1396265600,33765.0,22593.37,M1749673685,0.0,0.0,0,0
298,CASH_OUT,448516.79,C497693167,4140.0,0.0,C651562816,110248.6,558765.39,0,0
323,CASH_OUT,200092.65,C516516141,0.0,0.0,C1634677207,468153.66,668246.31,0,0
401,CASH_IN,239594.76,C2003378287,20441.0,260035.76,C468420868,145881.5,0.0,0,0
275,CASH_OUT,187215.21,C1428224261,72083.0,0.0,C300867164,510110.96,697326.17,0,0
235,CASH_OUT,235021.08,C1625250953,6069.0,0.0,C557841919,0.0,235021.08,0,0
236,CASH_IN,48306.54,C1172847433,112416.64,160723.18,C233080181,412877.57,364571.03,0,0
300,PAYMENT,26513.51,C2022857819,0.0,0.0,M1160054479,0.0,0.0,0,0
133,CASH_IN,319512.97,C480070055,29991.0,349503.97,C1635495896,14753432.47,14433919.5,0,0
10,PAYMENT,3784.73,C172784999,94076.0,90291.27,M1978481275,0.0,0.0,0,0
180,PAYMENT,6523.73,C2103881129,0.0,0.0,M2132501136,0.0,0.0,0,0
301,CASH_IN,172554.14,C1613508173,8521980.22,8694534.36,C1063303686,10977306.18,10804752.04,0,0
375,PAYMENT,5471.61,C755028087,15796.0,10324.39,M2081202536,0.0,0.0,0,0
11,TRANSFER,1243793.6,C1773660643,0.0,0.0,C892931653,2606156.98,3849950.59,0,0
185,PAYMENT,9015.55,C804365304,0.0,0.0,M1136571301,0.0,0.0,0,0
226,PAYMENT,24626.43,C790844581,46166.0,21539.57,M373660055,0.0,0.0,0,0
40,CASH_OUT,218550.57,C637741742,0.0,0.0,C2115973410,299798.46,518349.03,0,0
281,PAYMENT,16513.08,C1431586344,107.0,0.0,M1747228165,0.0,0.0,0,0
394,TRANSFER,473764.38,C450714867,0.0,0.0,C558312068,8111902.64,8585667.03,0,0
544,CASH_IN,247800.44,C1360608611,4355100.43,4602900.87,C1603932309,1841439.52,1593639.08,0,0
156,CASH_IN,338108.53,C1781541528,3824357.68,4162466.21,C1675146606,487746.48,149637.95,0,0
157,PAYMENT,12204.76,C752632893,5309.0,0.0,M953727332,0.0,0.0,0,0
12,PAYMENT,15292.73,C727209522,527094.0,511801.27,M1263247077,0.0,0.0,0,0
139,CASH_OUT,14049.15,C1135203623,0.0,0.0,C414958387,2236738.2,2250787.35,0,0
378,PAYMENT,19542.79,C1576849707,19846.0,303.21,M890701645,0.0,0.0,0,0
12,CASH_OUT,308525.28,C241772870,122.0,0.0,C1717730362,788505.41,1599395.0,0,0
10,CASH_OUT,15599.24,C832981440,0.0,0.0,C447691425,11401350.69,11416949.93,0,0
161,CASH_OUT,35813.9,C1760230395,0.0,0.0,C900549770,1405237.84,1441051.74,0,0
36,CASH_IN,53373.85,C469251019,5282035.04,5335408.89,C2109354710,355946.2,2451547.45,0,0
259,TRANSFER,765110.04,C1600366655,74150.28,0.0,C1565987193,1023666.56,1788776.6,0,0
188,CASH_OUT,3823.81,C648235525,12232.0,8408.19,C1820044639,12756651.09,12760474.9,0,0
13,PAYMENT,9362.96,C1431373834,21873.0,12510.04,M1925615713,0.0,0.0,0,0
182,CASH_OUT,35284.04,C1907102935,0.0,0.0,C281381904,348238.6,383522.64,0,0
205,CASH_OUT,30140.44,C1720105393,0.0,0.0,C772841175,2155698.11,2185838.55,0,0
205,PAYMENT,1510.4,C348502664,0.0,0.0,M385480086,0.0,0.0,0,0
180,CASH_IN,286284.38,C1564826567,103996.44,390280.82,C1117920107,2697817.87,2469502.07,0,0
286,PAYMENT,30097.12,C738548290,29945.13,0.0,M1240846724,0.0,0.0,0,0
372,CASH_OUT,469189.75,C547234950,58405.13,0.0,C1076544935,855457.75,955949.29,0,0
354,PAYMENT,1750.36,C1513281460,1187.0,0.0,M399303114,0.0,0.0,0,0
188,CASH_IN,156159.5,C810834864,12653.0,168812.5,C201312827,7798158.81,7641999.31,0,0
408,PAYMENT,7615.93,C1766137740,5537.0,0.0,M1737093837,0.0,0.0,0,0
164,CASH_OUT,117975.9,C467669215,235881.1,117905.2,C837909092,1290771.05,1408746.94,0,0
48,PAYMENT,7477.7,C854972520,14304.0,6826.3,M407930183,0.0,0.0,0,0
139,DEBIT,627.29,C1305787030,17036.0,16408.71,C554652016,881913.94,882541.23,0,0
133,CASH_OUT,839.08,C1840335034,0.0,0.0,C1951673257,13547.77,14386.84,0,0
548,CASH_IN,284933.9,C433646366,6216338.77,6501272.67,C1937957049,812289.38,527355.48,0,0
140,CASH_IN,25161.06,C1027771680,178693.0,203854.06,C1575675375,7122758.36,6565501.84,0,0
614,CASH_IN,302794.32,C447672402,4301618.12,4604412.45,C759186156,1214689.25,911894.93,0,0
